"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"50","50","2017-02-03","1","PHO","0","103","105","106.0","108.1","97.2",".259",".318",".544","52.4","60.5","5.1","8.3",".506","12.1","15.4",".200",".494","10.6","86.0",".377"
"51","51","2017-02-04","1","GSW","1","109","106","105.2","102.3","93.9",".216",".261",".566","53.5","58.1","10.6","9.3",".528","14.2","19.5",".182",".500","14.8","84.4",".218"
"52","52","2017-02-06","1","CHI","0","107","112","116.8","122.2","91.6",".203",".354",".622","53.3","65.9","4.4","8.1",".589","14.8","25.0",".177",".568","7.8","79.5",".247"
"53","53","2017-02-08","1","BOS","1","108","92","112.4","95.8","96.1",".179",".298",".596","50.6","57.1","11.4","2.4",".560","13.4","11.1",".167",".466","16.7","83.7",".329"
"54","54","2017-02-10","1","ATL","1","108","107","111.4","110.3","97.0",".263",".450",".605","51.3","71.1","12.4","4.9",".588","16.8","19.0",".175",".585","15.9","91.2",".338"
"55","55","2017-02-12","1","NOP","1","105","99","105.8","99.7","99.3",".346",".397",".584","56.1","65.7","11.1","9.8",".519","17.5","21.1",".308",".494","15.7","86.4",".220"
"56","56","2017-02-14","0","LAL","1","97","96","105.3","104.2","92.1",".342",".329",".577","46.9","63.9","9.8","5.6",".541","16.8","18.9",".247",".530","15.9","70.5",".096"
"57","57","2017-02-15","0","GSW","0","86","109","88.6","112.3","97.0",".191",".270",".446","52.1","69.7","4.1","12.5",".410","15.7","23.1",".146",".565","7.9","86.4",".167"
"58","58","2017-02-23","1","DEN","1","116","100","116.9","100.8","99.2",".216",".159",".602","51.7","56.5","8.1","7.5",".563","12.7","21.4",".193",".511","14.5","78.7",".114"
"59","59","2017-02-25","1","CHO","0","85","99","96.9","112.9","87.7",".190",".354",".496","45.1","58.1","3.4","12.8",".462","14.1","19.6",".152",".482","9.7","71.1",".200"
"60","60","2017-02-27","1","MIN","0","88","102","91.4","106.0","96.3",".183",".207",".497","44.7","63.9","6.2","5.6",".476","16.9","16.3",".122",".463","8.8","68.6",".147"
"61","61","2017-03-01","1","BRK","0","100","109","106.1","115.7","94.2",".272",".272",".551","46.9","34.3","8.5","6.5",".500","14.2","23.3",".235",".534","16.7","73.7",".405"
"62","62","2017-03-05","1","UTA","0","109","110","110.6","111.6","89.3",".241",".205",".594","44.0","55.8","8.1","5.3",".566","11.6","12.5",".181",".511","11.3","72.7",".200"
"63","63","2017-03-06","0","DEN","0","96","108","101.9","114.7","94.2",".253",".193",".520","50.0","55.6","9.6","2.3",".470","14.0","25.0",".217",".588","16.5","80.6",".284"
"64","64","2017-03-08","0","SAS","0","104","114","105.1","115.2","99.0",".186",".221",".559","49.4","47.6","7.1","5.5",".529","12.3","11.9",".151",".583","11.4","86.0",".190"
"65","65","2017-03-10","1","WAS","0","122","130","116.2","123.8","95.1",".304",".250",".585","43.5","61.4","4.8","1.3",".543","8.7","16.7",".239",".543","7.4","72.7",".163"
"66","66","2017-03-11","1","DEN","0","92","105","101.4","115.7","90.7",".244",".280",".507","48.2","66.7","4.4","3.9",".488","11.7","22.2",".146",".524","8.8","77.5",".188"
"67","67","2017-03-13","1","ORL","1","120","115","115.7","110.9","103.7",".256",".366",".658","48.2","54.5","7.7","9.4",".634","14.1","5.4",".195",".526","10.4","81.3",".122"
"68","68","2017-03-15","0","PHO","1","107","101","103.1","97.3","103.8",".430",".177",".569","50.5","57.9","7.7","13.4",".519","16.1","20.5",".316",".430","10.3","71.4",".084"
"69","69","2017-03-18","0","OKC","0","94","110","100.6","117.7","93.4",".271",".247",".494","41.7","45.7","9.6","3.6",".441","11.2","20.0",".224",".561","13.1","66.7",".220"
"70","70","2017-03-19","0","SAS","0","102","118","114.0","131.9","89.4",".205",".120",".564","47.1","70.7","4.5","6.8",".536","10.8","23.1",".157",".557","5.7","67.4",".241"
"71","71","2017-03-22","1","MIL","0","98","116","108.1","128.0","90.6",".119",".310",".554","49.3","46.3","6.6","13.0",".548","12.0","20.5",".071",".630","10.1","80.6",".173"
"72","72","2017-03-24","0","GSW","0","100","114","103.2","117.7","96.9",".157",".253",".564","45.7","67.5","7.2","6.9",".542","17.6","16.2",".120",".551","11.0","70.5",".180"
"73","73","2017-03-26","0","LAC","1","98","97","105.1","104.1","93.2",".155",".333",".546","50.5","60.5","5.4","8.2",".530","11.8","13.3",".107",".474","9.1","87.0",".295"
"74","74","2017-03-27","1","MEM","1","91","90","111.0","109.7","82.0",".448",".373",".567","44.4","51.6","4.9","9.4",".507","12.1","23.5",".343",".372","6.4","59.6",".256"
"75","75","2017-03-29","1","UTA","0","82","112","89.6","122.4","91.5",".240",".200",".494","42.7","41.2","7.7","2.1",".467","13.6","5.3",".160",".614","11.2","81.1",".190"
"76","76","2017-03-31","0","NOP","0","89","117","87.4","114.9","101.8",".189",".222",".457","53.6","51.4","6.9","9.7",".422","17.0","28.6",".144",".537","10.4","79.2",".158"
"77","77","2017-04-01","0","MIN","1","123","117","121.9","116.0","100.9",".423",".244",".665","49.4","61.4","5.0","6.7",".635","15.5","18.4",".308",".500","8.8","76.7",".345"
"78","78","2017-04-04","1","DAL","1","98","87","105.2","93.4","93.1",".210",".272",".554","56.7","47.2","11.8","5.4",".519","16.9","26.2",".173",".475","15.7","83.3",".138"
"79","79","2017-04-07","0","LAL","0","94","98","102.2","106.5","92.0",".173",".267",".582","49.4","71.1","5.4","9.7",".560","22.2","28.6",".133",".465","12.6","65.2",".209"
"80","80","2017-04-09","1","HOU","0","128","135","124.3","131.1","103.0",".319",".330",".597","48.1","55.3","7.8","5.4",".548","4.5","16.3",".266",".675","14.6","86.1",".338"
"81","81","2017-04-11","1","PHO","1","129","104","121.9","98.3","105.8",".518",".229",".633","53.4","65.1","6.6","2.5",".572","11.3","21.1",".410",".413","7.0","72.3",".128"
"82","82","2017-04-12","0","LAC","0","95","115","107.8","130.5","88.1",".173",".136",".545","46.3","67.5","2.3","1.8",".525","10.3","17.9",".123",".578","6.0","73.2",".229"
