"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"57","57","2013-03-01","1","NYK","0","88","96","99.1","108.1","88.8",".392",".216",".507","51.8","61.3","7.9","7.5",".466","13.0","25.6",".257",".481","11.7","78.6",".222"
"58","58","2013-03-03","1","PHI","1","90","87","99.1","95.8","90.8",".263",".188",".504","54.3","67.6","2.2","10.6",".463","15.2","28.3",".200",".424","8.8","80.4",".176"
"59","59","2013-03-06","0","MIN","0","82","87","89.4","94.8","91.8",".338",".292",".549","56.4","58.6","6.5","8.1",".492","24.3","19.4",".277",".434","13.5","80.9",".276"
"60","60","2013-03-08","0","BRK","0","78","95","84.3","102.6","92.5",".189",".189",".400","41.9","56.3","10.8","14.8",".372","10.1","24.6",".122",".469","15.9","62.5",".235"
"61","61","2013-03-09","1","CHA","1","104","87","115.0","96.2","90.5",".457",".257",".618","58.4","65.7","6.6","7.8",".571","16.0","26.5",".343",".437","11.9","83.7",".228"
"62","62","2013-03-12","0","CLE","0","90","95","100.9","106.5","89.2",".368",".224",".510","48.9","64.5","4.5","8.8",".441","13.7","24.4",".303",".458","10.5","71.4",".229"
"63","63","2013-03-13","1","MIL","1","106","93","113.0","99.1","93.8",".279",".186",".549","52.2","58.1","8.5","0.0",".547","11.9","28.3",".140",".494","13.4","76.1",".106"
"64","64","2013-03-15","1","NOH","1","96","87","114.2","103.5","84.1",".264",".278",".597","49.4","63.9","5.9","11.5",".563","13.0","23.7",".208",".456","11.1","73.2",".175"
"65","65","2013-03-16","1","PHO","1","127","105","136.4","112.7","93.1",".215",".226",".624","46.7","62.5","6.4","4.5",".591","8.9","32.6",".183",".511","12.6","61.4",".170"
"66","66","2013-03-18","0","CHA","0","114","119","121.0","126.3","94.2",".358",".185",".608","56.9","62.8","6.4","8.8",".568","15.3","37.8",".272",".589","10.5","77.1",".329"
"67","67","2013-03-20","0","PHO","1","88","79","97.2","87.3","90.5",".368",".221",".557","50.6","66.7","7.7","5.9",".529","21.0","18.2",".235",".355","12.3","72.9",".241"
"68","68","2013-03-22","0","LAL","1","103","100","107.9","104.8","95.4",".184",".299",".548","44.8","70.0","8.4","8.6",".523","8.7","13.3",".138",".549","16.1","78.6",".136"
"69","69","2013-03-23","0","GSW","0","92","101","98.3","108.0","93.6",".182",".193",".484","47.5","55.6","10.7","1.8",".449","11.2","26.1",".148",".560","19.9","76.5",".227"
"70","70","2013-03-25","1","MEM","1","107","94","116.0","101.9","92.3",".611",".181",".586","49.4","47.2","8.7","6.6",".535","11.6","22.7",".417",".481","15.6","78.0",".260"
"71","71","2013-03-27","0","OKC","0","80","103","90.4","116.4","88.5",".345",".238",".413","51.2","63.0","9.0","4.1",".351","13.4","32.0",".250",".524","14.7","79.4",".587"
"72","72","2013-03-29","0","ORL","0","92","97","104.8","110.5","87.8",".395",".247",".484","57.3","50.0","4.6","2.8",".395","12.0","39.1",".346",".459","8.6","74.0",".209"
"73","73","2013-03-31","1","TOR","1","109","92","120.6","101.8","90.4",".329",".200",".560","51.6","58.5","4.4","8.1",".535","8.5","30.4",".212",".438","12.3","72.3",".259"
"74","74","2013-04-02","1","CHI","1","90","86","102.0","97.4","88.3",".333",".167",".503","53.1","66.7","3.4","6.1",".462","10.1","23.3",".231",".421","6.8","77.4",".124"
"75","75","2013-04-03","0","TOR","0","78","88","84.3","95.1","92.5",".363",".238",".420","48.2","53.8","7.6","3.4",".356","13.1","20.0",".263",".462","15.5","88.6",".409"
"76","76","2013-04-06","1","IND","1","104","85","110.5","90.3","94.2",".392",".152",".561","46.6","48.7","10.6","10.6",".519","8.9","14.0",".278",".424","13.1","77.8",".140"
"77","77","2013-04-07","0","BOS","0","96","107","102.9","114.7","93.3",".136",".295",".515","48.6","59.0","8.6","9.1",".500","14.6","27.3",".091",".584","14.0","80.0",".221"
"78","78","2013-04-09","0","NYK","0","99","120","108.3","131.3","91.4",".390",".260",".549","49.4","51.4","6.6","4.5",".506","12.6","24.4",".273",".688","12.2","84.4",".125"
"79","79","2013-04-10","1","MIA","0","98","103","105.2","110.5","93.2",".263",".288",".549","42.0","52.8","16.1","14.7",".519","15.2","20.5",".188",".553","20.5","67.6",".267"
"80","80","2013-04-12","1","PHI","0","86","97","89.4","100.8","96.2",".241",".149",".447","50.0","58.3","7.3","9.9",".420","15.0","26.5",".149",".468","10.1","75.6",".108"
"81","81","2013-04-15","0","BRK","0","101","106","106.7","112.0","94.6",".260",".143",".589","49.4","58.5","8.5","7.8",".558","18.1","30.6",".195",".505","11.9","62.3",".141"
"82","82","2013-04-17","0","CHI","0","92","95","103.0","106.3","89.3",".200",".188",".497","45.1","47.2","7.8","8.3",".465","8.0","17.5",".153",".519","14.8","71.4",".179"
