"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"73","73","2013-03-30","1","CHA","1","100","92","115.1","105.9","86.9",".370",".219",".589","48.5","73.7","8.1","1.5",".555","10.5","20.6",".260",".513","12.2","76.5",".184"
"74","74","2013-04-03","0","CHA","0","83","88","91.2","96.7","91.0",".170",".170",".411","48.5","48.5","13.2","1.5",".372","12.9","33.9",".138",".457","16.2","68.3",".173"
"75","75","2013-04-05","0","ATL","1","101","90","112.5","100.2","89.8",".300",".200",".558","53.9","64.9","8.9","7.1",".519","10.8","23.9",".225",".500","12.4","86.0",".233"
"76","76","2013-04-06","0","MIA","0","87","106","101.7","123.9","85.6",".244",".244",".479","46.1","36.4","7.0","3.4",".439","9.0","24.5",".183",".566","9.2","72.5",".145"
"77","77","2013-04-09","0","BRK","0","83","104","96.2","120.5","86.3",".250",".175",".467","33.7","53.3","7.0","2.7",".419","7.3","15.7",".200",".478","8.8","52.0",".161"
"78","78","2013-04-10","1","ATL","0","101","124","103.2","126.6","97.9",".250",".239",".517","48.2","56.8","5.1","0.0",".460","13.3","25.5",".227",".582","9.1","76.3",".198"
"79","79","2013-04-12","0","WAS","1","97","86","100.8","89.4","96.2",".118",".237",".496","50.0","72.5","11.4","4.1",".468","10.1","24.4",".108",".420","15.0","73.5",".149"
"80","80","2013-04-14","1","CLE","1","91","77","99.3","84.0","91.7",".128",".244",".501","44.3","71.1","9.8","13.0",".488","11.7","21.7",".081",".394","17.2","69.0",".118"
"81","81","2013-04-15","0","DET","0","101","109","109.9","118.6","91.9",".241",".253",".525","47.6","64.1","10.9","8.6",".483","11.1","29.5",".195",".548","13.1","68.4",".217"
"82","82","2013-04-17","0","IND","1","105","95","111.5","100.9","94.1",".165",".224",".576","50.0","37.2","9.6","11.1",".553","14.9","25.6",".129",".488","14.8","71.1",".213"
