"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"54","54","2013-02-20","0","DAL","0","96","111","101.1","116.9","95.0",".259",".188",".507","49.4","61.5","5.3","6.8",".488","10.4","21.3",".153",".540","8.6","82.5",".182"
"55","55","2013-02-22","0","MEM","0","82","88","93.5","100.3","87.7",".107",".179",".466","44.7","54.3","6.8","13.3",".446","12.0","22.4",".083",".467","13.6","68.9",".224"
"56","56","2013-02-23","1","CLE","0","94","118","104.9","131.7","89.6",".278",".177",".530","43.4","57.9","5.6","10.6",".506","14.5","27.5",".177",".546","9.1","58.1",".264"
"57","57","2013-02-26","0","PHI","1","98","84","109.3","93.7","89.6",".211",".171",".590","54.9","80.5","4.5","5.0",".572","13.5","17.1",".145",".438","11.0","83.0",".160"
"58","58","2013-02-27","1","SAC","0","101","125","99.8","123.6","101.2",".301",".229",".537","48.7","67.6","5.9","3.2",".482","16.1","19.5",".253",".607","11.8","81.1",".274"
"59","59","2013-03-01","1","HOU","0","110","118","121.1","129.9","90.8",".205",".282",".647","47.7","68.2","8.8","2.2",".622","14.1","19.4",".167",".643","11.8","73.5",".247"
"60","60","2013-03-03","1","MEM","0","82","108","96.3","126.8","85.1",".356",".205",".486","46.8","65.5","7.0","6.8",".411","14.2","30.0",".301",".596","12.7","64.1",".108"
"61","61","2013-03-04","0","NOH","1","105","102","118.5","115.1","88.6",".184",".241",".558","50.0","60.5","9.0","5.1",".534","7.8","27.5",".138",".513","10.7","72.5",".250"
"62","62","2013-03-06","0","MIA","0","96","97","104.6","105.7","91.8",".135",".315",".509","57.7","65.0","10.9","6.5",".483","15.3","36.6",".112",".473","13.8","81.1",".365"
"63","63","2013-03-08","1","IND","0","86","115","93.0","124.4","92.5",".232",".183",".476","45.8","50.0","8.7","7.8",".421","18.1","27.3",".207",".584","11.4","66.7",".217"
"64","64","2013-03-10","1","PHI","1","99","91","105.1","96.6","94.2",".084",".325",".575","51.9","68.3","4.2","12.2",".566","15.7","14.3",".060",".494","11.7","81.8",".070"
"65","65","2013-03-12","1","LAL","0","97","106","101.4","110.8","95.7",".183",".344",".483","51.8","48.6","5.2","8.3",".452","12.2","27.7",".140",".527","9.6","81.6",".397"
"66","66","2013-03-15","0","OKC","0","104","117","101.8","114.5","102.2",".228",".293",".514","38.8","30.0","11.7","0.0",".473","9.0","13.7",".185",".579","15.2","76.5",".382"
"67","67","2013-03-17","0","MIL","0","109","115","110.1","116.2","99.0",".161",".226",".547","48.9","44.7","10.1","6.3",".532","10.8","25.0",".108",".511","12.1","71.7",".256"
"68","68","2013-03-19","0","IND","0","73","95","77.3","100.6","94.4",".239",".170",".375","40.0","42.9","7.4","10.9",".335","9.3","17.2",".159",".425","13.3","68.1",".241"
"69","69","2013-03-20","0","NYK","0","94","106","111.0","125.2","84.7",".228",".215",".541","55.3","47.4","8.3","0.0",".513","15.5","36.8",".165",".625","11.7","73.7",".145"
"70","70","2013-03-22","1","OKC","0","89","97","92.7","101.0","96.0",".109",".174",".462","47.3","52.6","10.4","8.5",".440","12.7","22.0",".087",".456","12.1","76.7",".300"
"71","71","2013-03-25","1","MIA","0","94","108","102.4","117.6","91.8",".209",".279",".500","49.4","67.6","9.8","12.0",".483","11.3","23.3",".128",".571","11.7","75.0",".244"
"72","72","2013-03-27","0","CHA","0","108","114","115.5","121.9","93.5",".214",".226",".587","44.2","75.0","6.4","9.2",".565","9.8","17.9",".155",".553","9.3","71.1",".235"
"73","73","2013-03-29","1","WAS","1","97","92","110.5","104.8","87.8",".256",".174",".507","42.7","62.2","8.0","11.5",".459","8.6","26.0",".209",".395","12.0","60.9",".346"
"74","74","2013-03-30","0","ATL","0","88","97","91.1","100.4","96.6",".310",".149",".445","54.6","35.3","10.3","7.0",".414","14.7","32.7",".184",".474","14.9","80.0",".295"
"75","75","2013-04-01","0","HOU","0","103","111","109.6","118.1","94.0",".226",".161",".504","47.1","56.4","6.4","13.0",".452","8.1","29.2",".204",".495","7.7","63.0",".143"
"76","76","2013-04-03","0","SAS","0","84","98","86.9","101.4","96.7",".100",".189",".447","47.0","68.6","12.4","11.5",".422","12.2","18.0",".089",".500","13.5","76.0",".089"
"77","77","2013-04-05","0","CHI","0","86","87","98.4","99.6","87.4",".213",".125",".492","54.9","52.9","6.9","11.3",".450","12.9","26.3",".175",".451","11.1","79.5",".159"
"78","78","2013-04-07","0","CLE","0","85","91","92.4","98.9","92.0",".244",".144",".426","50.5","61.8","9.8","9.7",".383","12.3","35.2",".178",".399","12.3","66.7",".225"
"79","79","2013-04-10","1","MIL","1","113","103","104.7","95.5","97.7",".073",".138",".502","52.5","52.9","5.6","4.1",".505","12.4","30.5",".028",".426","9.6","74.6",".168"
"80","80","2013-04-13","1","BOS","0","88","120","93.0","126.8","94.6",".181",".169",".491","51.3","65.7","5.3","6.2",".452","18.2","27.9",".157",".654","12.7","80.0",".173"
"81","81","2013-04-15","1","CHI","0","84","102","98.7","119.9","85.1",".446",".135",".474","52.7","51.6","9.4","10.3",".432","13.7","35.7",".270",".620","14.8","75.0",".120"
"82","82","2013-04-17","0","MIA","0","93","105","102.3","115.5","90.9",".325",".182",".528","54.7","57.5","5.5","2.0",".532","12.9","22.2",".143",".615","11.3","84.6",".115"
