"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"61","61","2017-03-01","0","ORL","1","101","90","109.8","97.8","92.0",".383",".358",".534","53.8","61.8","9.8","5.2",".469","10.4","27.7",".309",".440","11.5","80.4",".205"
"62","62","2017-03-03","0","PHI","0","102","105","105.5","108.6","96.7",".393",".250",".518","45.1","42.4","10.3","5.5",".435","9.2","19.1",".345",".488","13.4","72.7",".289"
"63","63","2017-03-05","1","GSW","0","105","112","113.4","120.9","92.6",".301",".265",".559","57.3","46.2","5.4","11.3",".512","13.8","33.3",".241",".528","7.5","76.1",".216"
"64","64","2017-03-06","0","ORL","1","113","105","120.2","111.7","94.0",".326",".163",".575","51.7","65.0","6.4","1.9",".500","8.4","27.9",".314",".524","12.0","75.0",".188"
"65","65","2017-03-08","0","MIL","0","93","104","101.0","113.0","92.0",".143",".250",".521","48.3","56.4","4.3","10.0",".506","14.4","22.7",".095",".477","7.5","73.3",".256"
"66","66","2017-03-11","0","DET","0","92","112","96.2","117.1","95.6",".134",".366",".530","46.3","72.2","4.2","10.1",".518","17.2","17.8",".085",".526","6.3","72.0",".115"
"67","67","2017-03-12","0","BRK","0","112","120","112.2","120.2","99.8",".340",".245",".518","43.9","56.4","5.0","16.3",".457","7.7","20.8",".277",".569","10.7","71.1",".241"
"68","68","2017-03-14","1","IND","1","87","81","94.1","87.6","92.5",".157",".337",".490","49.5","60.0","8.7","6.9",".476","13.6","22.0",".096",".414","14.6","74.5",".103"
"69","69","2017-03-16","1","BRK","0","110","121","111.3","122.4","98.8",".295",".205",".553","40.0","48.8","6.1","7.4",".483","6.6","11.6",".284",".535","11.4","69.0",".337"
"70","70","2017-03-20","0","LAC","0","105","114","109.9","119.3","95.5",".270",".270",".527","52.7","60.0","6.3","1.8",".483","10.8","29.2",".213",".552","8.4","79.1",".207"
"71","71","2017-03-22","0","UTA","0","101","108","115.7","123.7","87.3",".225",".263",".574","42.9","50.0","5.7","1.6",".531","11.1","24.3",".200",".494","7.2","57.4",".211"
"72","72","2017-03-23","0","POR","0","95","110","99.6","115.4","95.3",".227",".250",".491","44.4","63.9","5.2","15.3",".438","10.2","18.4",".205",".556","12.3","75.6",".263"
"73","73","2017-03-25","0","SAS","0","98","106","101.3","109.6","96.7",".172",".115",".524","47.4","58.5","6.2","6.8",".489","14.6","26.1",".149",".505","12.0","67.3",".061"
"74","74","2017-03-27","1","DET","1","109","95","113.0","98.4","96.5",".155",".250",".607","46.8","57.8","13.5","8.2",".577","11.8","11.8",".143",".482","16.2","73.3",".167"
"75","75","2017-03-29","1","MIA","0","88","105","96.4","115.0","91.3",".236",".281",".448","56.5","57.6","2.2","10.2",".399","12.5","34.7",".191",".548","9.9","81.4",".155"
"76","76","2017-03-31","0","MIA","1","98","94","106.7","102.4","91.8",".213",".200",".560","48.8","65.8","9.8","10.0",".513","13.8","21.1",".200",".458","12.1","73.8",".217"
"77","77","2017-04-02","1","BOS","0","94","110","99.3","116.2","94.7",".294",".294",".490","43.8","60.6","12.7","5.7",".429","10.3","18.2",".247",".639","16.9","82.8",".250"
"78","78","2017-04-04","1","CHI","1","100","91","107.7","98.0","92.9",".180",".258",".521","59.3","61.9","4.3","13.8",".506","12.7","38.1",".112",".412","12.8","77.6",".247"
"79","79","2017-04-06","1","WAS","0","103","106","114.8","118.2","89.7",".221",".211",".494","55.7","50.0","10.0","5.0",".458","9.5","40.0",".168",".581","13.1","76.3",".270"
"80","80","2017-04-07","0","MEM","0","88","101","106.6","122.3","82.6",".148",".318",".469","51.9","52.6","9.7","8.3",".466","6.0","32.6",".068",".607","13.0","78.8",".133"
"81","81","2017-04-09","1","TOR","0","97","110","106.2","120.4","91.3",".183",".341",".547","46.8","73.0","6.6","2.2",".506","11.0","14.3",".171",".584","10.3","85.7",".260"
"82","82","2017-04-12","1","PHI","1","114","113","120.6","119.5","94.5",".386",".265",".587","53.1","41.5","5.3","10.0",".548","16.4","43.6",".277",".532","10.5","61.9",".151"
