"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"72","72","2016-03-24","0","BRK","0","95","104","101.1","110.6","94.0",".101",".427",".511","49.5","56.4","3.2","3.0",".494","13.1","23.4",".079",".506","8.5","77.3",".157"
"73","73","2016-03-26","0","NYK","1","107","93","123.1","107.0","86.9",".301",".410",".569","56.4","56.8","6.9","8.9",".530","8.7","32.6",".229",".468","8.1","79.2",".241"
"74","74","2016-03-29","1","HOU","0","100","106","104.3","110.5","95.9",".326",".465",".509","40.9","67.7","5.2","9.3",".442","10.1","19.6",".279",".538","12.6","66.7",".266"
"75","75","2016-03-31","1","BRK","1","107","87","102.6","83.4","104.3",".276",".437",".548","47.6","76.3","9.6","9.6",".506","14.8","17.6",".218",".394","14.1","75.9",".138"
"76","76","2016-04-01","0","ATL","1","110","108","98.2","96.4","101.4",".316",".388",".493","54.3","69.2","8.0","9.2",".459","9.7","20.4",".204",".447","12.4","90.2",".242"
"77","77","2016-04-03","1","CHO","1","112","103","124.7","114.7","89.8",".157",".349",".631","56.8","75.6","7.8","2.0",".639","16.1","38.5",".072",".507","14.6","73.8",".342"
"78","78","2016-04-05","0","MIL","1","109","80","119.7","87.9","91.1",".133",".480",".686","50.0","73.2","4.4","11.1",".667","16.8","6.5",".120",".420","9.7","76.5",".068"
"79","79","2016-04-06","0","IND","0","109","123","119.4","134.7","91.3",".459",".392",".613","46.5","42.9","7.7","6.1",".527","10.1","19.4",".419",".663","13.5","74.3",".213"
"80","80","2016-04-09","0","CHI","0","102","105","110.3","113.5","92.5",".217",".482",".561","48.3","66.7","5.4","7.7",".548","14.2","27.3",".133",".494","10.9","69.8",".191"
"81","81","2016-04-11","1","ATL","1","109","94","112.8","97.3","96.6",".241",".349",".594","52.8","42.5","9.3","7.0",".548","14.0","22.0",".217",".494","13.8","79.2",".092"
"82","82","2016-04-13","1","DET","0","110","112","109.3","111.3","91.1",".155",".186",".531","47.8","45.7","4.0","13.5",".510","8.8","17.4",".113",".529","11.0","79.5",".259"
