"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"57","57","2013-02-24","0","DAL","1","103","99","109.9","105.7","93.7",".431",".347",".601","50.6","50.0","7.5","2.9",".563","15.7","17.9",".306",".494","11.2","76.0",".149"
"58","58","2013-02-25","0","DEN","0","108","119","112.3","123.8","96.1",".397",".244",".589","45.0","48.8","6.2","7.1",".603","14.1","20.5",".179",".585","8.3","68.3",".182"
"59","59","2013-02-28","1","MIN","1","116","94","125.6","101.8","92.4",".253",".386",".629","58.3","68.2","7.6","10.0",".627","13.2","31.0",".145",".500","12.0","85.7",".160"
"60","60","2013-03-03","1","ATL","1","99","98","100.3","99.3","98.7",".231",".269",".576","54.4","55.3","9.1","1.7",".551","19.6","17.5",".167",".549","13.6","92.3",".098"
"61","61","2013-03-05","0","OKC","0","105","122","115.6","134.3","90.8",".519",".377",".555","52.3","35.5","0.0","1.4",".481","14.5","36.4",".403",".521","1.8","68.2",".229"
"62","62","2013-03-06","0","NOH","1","108","102","113.8","107.5","94.9",".372",".359",".595","40.9","68.4","9.5","9.4",".558","10.8","14.0",".269",".483","14.9","66.7",".193"
"63","63","2013-03-08","1","TOR","1","118","116","112.0","110.1","95.5",".396",".429",".552","52.2","59.0","9.5","7.0",".505","10.8","28.0",".286",".559","14.5","82.5",".129"
"64","64","2013-03-10","1","CHI","1","90","81","106.5","95.8","84.5",".163",".302",".488","52.1","53.8","5.9","12.3",".483","12.4","40.4",".081",".393","12.1","63.3",".124"
"65","65","2013-03-12","0","ORL","1","106","97","110.8","101.4","95.7",".644",".342",".566","48.2","58.8","8.4","8.2",".527","9.6","18.4",".397",".452","12.2","72.3",".140"
"66","66","2013-03-13","0","ATL","0","92","96","100.5","104.9","91.5",".174",".315",".464","46.4","47.2","6.6","1.8",".435","7.5","21.8",".130",".519","12.0","78.6",".177"
"67","67","2013-03-15","0","IND","1","99","93","100.8","94.7","98.2",".385",".333",".543","47.1","81.8","9.2","11.1",".506","14.1","15.9",".256",".434","13.4","70.7",".071"
"68","68","2013-03-17","1","SAC","1","113","102","121.9","110.0","92.7",".403",".389",".667","56.6","68.3","2.2","10.8",".653","13.3","18.8",".264",".490","4.8","84.1",".083"
"69","69","2013-03-18","0","PHO","0","76","99","80.2","104.4","94.8",".184",".253",".404","45.0","51.7","10.5","1.5",".362","16.1","25.5",".149",".529","14.6","68.9",".080"
"70","70","2013-03-22","1","WAS","0","100","103","104.8","107.9","95.4",".210",".284",".565","55.2","69.2","5.2","4.9",".549","16.1","21.4",".136",".523","8.7","86.7",".138"
"71","71","2013-03-25","0","GSW","0","103","109","104.8","110.9","98.3",".396",".286",".482","51.5","47.2","6.1","3.0",".429","7.8","27.8",".275",".533","10.1","80.0",".144"
"72","72","2013-03-27","0","MIN","1","120","117","113.9","111.1","105.3",".463",".268",".608","49.4","61.4","9.5","11.3",".598","17.5","30.0",".268",".490","12.0","65.3",".227"
"73","73","2013-03-28","0","MIL","0","103","113","106.2","116.5","97.0",".506",".260",".547","48.2","55.9","7.2","8.1",".474","16.0","28.2",".390",".522","10.5","65.9",".172"
"74","74","2013-03-30","0","SAC","1","103","98","122.9","116.9","83.8",".317",".366",".551","48.8","73.7","10.7","11.3",".524","7.0","34.9",".207",".494","10.6","62.8",".151"
"75","75","2013-04-02","1","DAL","1","101","81","111.5","89.4","90.6",".407",".296",".529","60.6","63.9","8.8","12.9",".494","14.3","39.6",".259",".463","13.1","82.6",".074"
"76","76","2013-04-05","1","MEM","1","86","84","97.8","95.5","88.0",".243",".270",".525","54.4","64.7","5.7","2.8",".493","18.0","22.2",".176",".459","7.3","81.4",".058"
"77","77","2013-04-07","0","LAC","0","95","109","109.3","125.4","86.9",".395",".316",".533","41.9","75.8","6.9","7.9",".480","11.0","22.7",".289",".548","9.7","61.9",".202"
"78","78","2013-04-09","1","NOH","1","104","96","110.0","101.6","94.5",".278",".316",".586","53.8","65.0","9.5","12.5",".551","14.5","24.3",".215",".470","14.0","80.5",".202"
"79","79","2013-04-10","0","POR","1","113","106","123.5","115.9","91.5",".329",".260",".676","55.7","44.2","7.7","15.3",".630","15.2","21.4",".288",".518","9.6","78.6",".212"
"80","80","2013-04-12","1","GSW","1","118","116","124.8","122.7","94.6",".758",".379",".670","45.0","64.7","2.1","2.8",".606","12.0","9.4",".576",".531","7.1","68.8",".134"
"81","81","2013-04-14","1","SAS","1","91","86","97.5","92.1","93.3",".365",".318",".461","55.8","58.1","6.4","9.9",".418","12.4","30.8",".235",".404","7.6","80.8",".157"
"82","82","2013-04-17","1","HOU","1","99","95","102.4","98.3","87.6",".378",".356",".472","55.3","81.8","6.2","11.8",".422","10.3","31.5",".256",".464","12.1","81.6",".202"
