"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"51","51","2013-02-10","0","ORL","0","104","110","109.8","116.1","94.7",".145",".325",".589","43.2","73.8","4.2","3.8",".566","13.7","13.2",".120",".532","9.0","66.0",".118"
"52","52","2013-02-12","0","MIA","0","104","117","120.6","135.6","86.3",".274",".329",".636","43.9","38.5","3.5","3.6",".589","14.6","15.4",".247",".635","9.5","67.7",".311"
"53","53","2013-02-13","0","NOH","0","63","99","73.6","115.7","85.6",".176",".230",".395","40.2","79.2","4.7","12.0",".338","16.7","14.0",".176",".500","5.9","65.9",".138"
"54","54","2013-02-19","1","PHO","0","98","102","105.5","109.8","92.9",".400",".250",".521","42.0","54.5","7.5","1.4",".450","13.0","24.5",".325",".518","15.8","64.1",".207"
"55","55","2013-02-22","0","LAL","0","107","111","103.6","107.5","103.3",".128",".213",".539","47.2","54.3","8.7","3.0",".532","12.4","16.7",".074",".506","13.8","74.5",".294"
"56","56","2013-02-24","1","BOS","1","92","86","100.8","94.3","91.2",".241",".266",".527","56.6","60.0","4.4","2.8",".487","15.5","26.8",".190",".435","8.9","85.7",".141"
"57","57","2013-02-27","1","DEN","0","109","111","109.7","111.8","99.3",".318",".294",".563","48.1","68.4","9.1","5.5",".506","16.4","31.0",".271",".534","13.0","66.7",".207"
"58","58","2013-03-02","1","MIN","1","109","94","115.2","99.4","94.6",".244",".222",".547","53.9","72.7","4.2","9.3",".528","11.5","34.0",".156",".397","7.2","73.1",".287"
"59","59","2013-03-04","1","CHA","1","122","105","137.3","118.2","88.8",".207",".293",".682","48.2","59.2","3.4","10.3",".671","10.9","32.4",".146",".469","7.1","58.8",".144"
"60","60","2013-03-06","0","MEM","0","85","91","97.9","104.8","86.9",".368",".263",".481","42.2","61.3","6.9","5.3",".447","9.2","16.3",".224",".460","8.7","66.0",".126"
