"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"50","50","2013-02-09","1","GSW","1","116","91","121.1","95.0","95.8",".494",".260",".619","45.8","65.8","9.4","8.2",".565","9.6","14.6",".377",".416","13.1","69.1",".191"
"51","51","2013-02-11","1","ATL","0","101","105","103.8","107.9","97.3",".225",".236",".516","43.5","65.8","9.3","5.9",".478","10.1","16.7",".180",".578","17.1","78.4",".208"
"52","52","2013-02-13","1","SAC","1","123","100","124.6","101.3","98.7",".283",".370",".595","53.7","62.8","12.2","15.6",".538","10.4","31.9",".261",".438","15.8","75.0",".375"
"53","53","2013-02-20","1","ORL","1","111","96","116.9","101.1","95.0",".205",".330",".579","50.6","76.2","6.3","11.6",".540","8.6","17.5",".182",".488","10.4","78.7",".153"
"54","54","2013-02-22","0","NOH","1","104","100","112.9","108.5","92.2",".226",".238",".563","49.4","65.0","9.8","23.0",".524","11.5","29.5",".190",".434","10.6","68.9",".231"
"55","55","2013-02-24","1","LAL","0","99","103","105.7","109.9","93.7",".218",".207",".519","49.4","48.7","11.7","2.1",".494","11.2","24.0",".149",".563","15.7","82.1",".306"
"56","56","2013-02-26","1","MIL","0","90","95","94.0","99.3","95.7",".247",".200",".478","58.9","55.6","7.3","6.3",".429","17.5","34.0",".200",".457","11.4","83.3",".244"
"57","57","2013-02-27","0","MEM","0","84","90","88.4","94.7","95.0",".250",".158",".498","43.2","60.6","9.5","14.1",".454","19.9","14.6",".197",".404","13.9","72.5",".346"
"58","58","2013-03-01","0","BRK","1","98","90","107.4","98.7","91.2",".179",".269",".582","41.3","46.2","14.3","10.9",".558","13.4","12.5",".141",".506","18.4","74.3",".141"
"59","59","2013-03-03","0","HOU","0","103","136","104.9","138.5","98.2",".300",".338",".569","41.6","50.0","8.1","6.5",".550","16.6","20.5",".188",".663","11.8","69.7",".375"
"60","60","2013-03-06","1","HOU","1","112","108","119.7","115.5","93.5",".169",".313",".628","45.2","77.8","5.3","6.5",".608","11.0","13.5",".133",".526","11.5","77.8",".333"
"61","61","2013-03-08","0","DET","1","102","99","110.0","106.8","92.7",".192",".282",".603","44.1","70.7","6.5","7.6",".596","12.4","10.5",".115",".453","8.7","67.3",".125"
"62","62","2013-03-10","0","MIN","1","100","77","108.5","83.6","92.2",".109",".228",".519","59.6","64.3","7.6","7.1",".500","11.1","31.9",".087",".375","8.7","84.6",".125"
"63","63","2013-03-12","0","MIL","1","115","108","117.7","110.5","97.7",".329",".354",".612","49.4","56.1","5.1","7.4",".567","8.7","7.9",".268",".528","8.5","84.4",".157"
"64","64","2013-03-14","0","SAS","0","91","92","99.3","100.4","91.6",".120",".229",".521","41.7","56.8","10.9","14.1",".494","11.2","13.6",".108",".470","14.1","72.5",".155"
"65","65","2013-03-15","1","CLE","1","96","86","101.3","90.8","94.8",".134",".256",".553","54.1","61.0","7.4","9.7",".543","15.6","20.0",".085",".481","17.3","84.4",".141"
"66","66","2013-03-17","1","OKC","0","101","107","107.2","113.6","94.2",".193",".253",".561","42.5","47.4","13.8","3.4",".512","13.5","19.0",".193",".519","14.7","68.4",".300"
"67","67","2013-03-18","0","ATL","1","127","113","132.5","117.9","95.9",".157",".247",".667","55.7","64.7","7.3","5.6",".646","11.2","27.8",".135",".613","14.6","85.3",".280"
"68","68","2013-03-20","1","BRK","0","96","113","106.4","125.3","90.2",".188",".238",".554","43.0","47.5","5.5","4.4",".544","11.3","17.9",".113",".545","8.4","67.5",".180"
"69","69","2013-03-22","1","BOS","1","104","94","113.4","102.5","91.7",".341",".232",".551","55.8","68.4","7.6","5.0",".500","12.9","31.7",".268",".448","13.6","77.8",".325"
"70","70","2013-03-24","1","UTA","1","113","108","118.8","113.6","95.1",".471",".257",".668","47.2","60.5","8.4","10.8",".607","18.4","21.2",".400",".555","16.5","69.2",".207"
"71","71","2013-03-26","1","LAC","1","109","102","109.7","102.6","90.0",".329",".280",".581","48.8","57.5","12.1","13.5",".524","13.8","19.5",".280",".506","15.0","75.6",".188"
"72","72","2013-03-28","1","IND","0","78","103","85.7","113.2","91.0",".169",".169",".437","38.2","56.3","8.8","10.1",".410","11.0","14.9",".120",".518","12.0","64.3",".190"
"73","73","2013-03-30","1","CHI","1","100","98","114.8","112.5","87.1",".228",".228",".575","50.0","60.0","3.4","15.3",".544","11.2","24.3",".177",".550","12.0","73.2",".125"
"74","74","2013-04-02","0","LAL","0","81","101","89.4","111.5","90.6",".148",".235",".469","39.4","67.6","12.1","10.5",".463","13.1","17.4",".074",".494","14.3","60.4",".259"
"75","75","2013-04-04","0","DEN","0","94","95","104.9","106.1","89.6",".114",".205",".509","45.1","63.4","6.7","9.7",".489","9.8","22.0",".091",".427","7.3","64.0",".213"
"76","76","2013-04-05","0","SAC","1","117","108","120.3","111.0","97.3",".211",".222",".595","48.9","65.2","7.2","6.6",".544","8.4","21.4",".211",".483","10.7","73.9",".276"
"77","77","2013-04-07","0","POR","1","96","91","103.3","97.9","93.0",".133",".144",".504","55.2","66.7","9.7","12.1",".483","11.2","28.3",".100",".488","13.9","85.4",".163"
"78","78","2013-04-10","1","PHO","0","91","102","99.4","111.5","91.5",".247",".200",".483","51.0","61.8","6.6","12.9",".435","12.1","28.0",".200",".483","9.4","75.0",".180"
"79","79","2013-04-12","1","DEN","1","108","105","102.8","99.9","95.2",".200",".242",".522","53.1","67.4","6.7","13.0",".511","15.5","31.3",".116",".484","15.7","74.0",".161"
"80","80","2013-04-14","0","NOH","1","107","89","127.2","105.8","84.1",".093",".244",".598","46.6","60.0","7.1","9.2",".576","8.2","25.0",".093",".431","9.5","61.5",".161"
"81","81","2013-04-15","1","MEM","0","97","103","106.5","113.1","91.0",".329",".250",".557","41.9","52.9","7.7","5.1",".507","14.7","19.0",".263",".519","15.0","63.6",".250"
"82","82","2013-04-17","1","NOH","1","99","87","111.0","97.6","89.2",".134",".195",".570","38.9","57.1","13.5","6.8",".549","11.2","17.5",".110",".393","16.5","54.5",".250"
