"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"49","49","2016-02-01","1","TOR","1","112","93","114.4","95.0","97.9",".181",".265",".625","58.3","62.2","6.1","9.4",".602","17.5","21.2",".145",".423","11.2","82.4",".346"
"50","50","2016-02-03","0","UTA","0","81","85","93.3","97.9","86.8",".471",".257",".479","51.9","42.3","13.8","3.8",".400","14.2","23.1",".357",".480","14.5","80.0",".189"
"51","51","2016-02-05","1","CHI","1","115","110","115.2","110.2","99.9",".506",".207",".541","54.5","56.4","5.0","9.9",".483","8.6","31.0",".356",".489","8.7","76.1",".204"
"52","52","2016-02-07","0","NYK","1","101","96","110.2","104.8","91.6",".326",".244",".514","51.1","54.1","6.5","4.8",".459","6.6","23.4",".256",".488","9.7","78.7",".167"
"53","53","2016-02-08","0","BRK","0","104","105","111.8","112.9","93.0",".144",".278",".543","51.9","57.1","10.7","3.2",".517","11.1","27.9",".122",".574","14.6","78.9",".148"
"54","54","2016-02-10","0","DET","1","103","92","107.0","95.6","96.2",".289",".229",".550","52.8","64.1","10.4","4.9",".506","11.4","18.6",".229",".489","13.3","84.8",".068"
"55","55","2016-02-19","0","SAC","0","110","116","100.7","106.2","109.2",".289",".267",".542","49.4","61.9","11.0","8.1",".511","15.1","19.1",".200",".554","18.5","83.3",".289"
"56","56","2016-02-21","1","BOS","0","101","121","97.0","116.2","104.2",".466",".288",".574","42.9","55.9","10.6","7.7",".507","21.4","15.4",".370",".536","13.8","66.7",".175"
"57","57","2016-02-23","1","SAC","0","110","114","104.4","108.2","105.4",".220",".270",".501","46.8","65.9","9.5","4.5",".460","9.9","21.4",".180",".560","14.4","84.2",".253"
"58","58","2016-02-24","0","LAC","1","87","81","89.7","83.5","97.0",".189",".267",".446","54.8","52.9","11.3","5.1",".411","14.1","26.9",".144",".429","15.7","82.7",".094"
